,pdb_id,release_date,resolution,structure_type
22747,2EER,2007-08-21T00:00:00Z,2.1,experimental
22748,3OKR,2010-10-06T00:00:00Z,2.4,experimental
22749,6U42,2019-11-13T00:00:00Z,3.4,experimental
22750,6RAI,2019-07-31T00:00:00Z,2.9,experimental
22751,1T4C,2004-08-03T00:00:00Z,2.61,experimental
22752,4JHO,2013-10-09T00:00:00Z,2.21,experimental
22753,6Q1R,2020-09-23T00:00:00Z,2.702,experimental
22754,1QWK,2003-09-16T00:00:00Z,1.6,experimental
22755,6S4R,2020-02-19T00:00:00Z,2.3,experimental
22756,2ESD,2006-05-02T00:00:00Z,2.55,experimental
22757,5BSH,2015-11-11T00:00:00Z,2.1,experimental
22758,8EWU,2022-11-09T00:00:00Z,1.45,experimental
22759,4OJA,2015-01-28T00:00:00Z,2.277,experimental
22760,7V5I,2021-12-29T00:00:00Z,3.08,experimental
22761,4Y23,2015-11-18T00:00:00Z,2.89,experimental
22762,5Y4U,2018-08-15T00:00:00Z,1.7,experimental
22763,7ZMD,2022-09-21T00:00:00Z,2.93,experimental
22764,2GP4,2006-05-09T00:00:00Z,2.49,experimental
22765,1L4E,2002-09-07T00:00:00Z,2.0,experimental
22766,6H55,2019-06-05T00:00:00Z,6.0,experimental
22767,5JBX,2016-06-22T00:00:00Z,1.1,experimental
22768,4AQL,2012-05-02T00:00:00Z,1.99,experimental
22769,7V8M,2022-08-31T00:00:00Z,4.2,experimental
22770,5BN2,2016-06-29T00:00:00Z,1.3,experimental
22771,5TXR,2018-03-28T00:00:00Z,1.9,experimental
22772,5KZW,2017-07-26T00:00:00Z,2.0,experimental
22773,7RBX,2021-10-06T00:00:00Z,1.8,experimental
22774,4NN3,2013-12-04T00:00:00Z,1.4,experimental
22775,4PXS,2015-03-18T00:00:00Z,2.6,experimental
22776,4MUZ,2013-10-02T00:00:00Z,1.39,experimental
22777,4GRD,2012-09-12T00:00:00Z,1.85,experimental
22778,4PLZ,2014-07-02T00:00:00Z,1.05,experimental
22779,4IKE,2014-07-02T00:00:00Z,1.48,experimental
22780,3M0J,2010-06-16T00:00:00Z,1.55,experimental
22781,6C2H,2018-04-25T00:00:00Z,1.49,experimental
22782,3S3C,2012-05-23T00:00:00Z,4.0,experimental
22783,7NTG,2021-08-18T00:00:00Z,1.67,experimental
22784,5Z89,2018-07-25T00:00:00Z,1.42,experimental
22785,3M6D,2010-04-21T00:00:00Z,2.9,experimental
22786,3OAB,2010-11-03T00:00:00Z,2.3,experimental
22787,4ALJ,2012-05-09T00:00:00Z,2.2,experimental
22788,3GM8,2009-03-31T00:00:00Z,2.4,experimental
22789,8AFG,2023-02-08T00:00:00Z,2.45,experimental
22790,6CWA,2019-08-07T00:00:00Z,1.77,experimental
22791,6DO2,2019-06-12T00:00:00Z,1.7,experimental
22792,2FG7,2006-05-23T00:00:00Z,2.9,experimental
22793,6EBP,2018-09-19T00:00:00Z,1.59,experimental
22794,6ULJ,2020-10-14T00:00:00Z,2.69,experimental
22795,6K8D,2020-06-17T00:00:00Z,2.94,experimental
22796,1VRG,2005-03-08T00:00:00Z,2.3,experimental
22797,6EPY,2018-04-11T00:00:00Z,2.04,experimental
22798,1JHQ,2001-10-18T00:00:00Z,2.0,experimental
22799,6W7X,2020-04-15T00:00:00Z,1.9,experimental
22800,4PZD,2015-02-11T00:00:00Z,2.61,experimental
22801,3IXH,2010-02-16T00:00:00Z,2.3,experimental
22802,1DVJ,2000-04-05T00:00:00Z,1.5,experimental
22803,6L1Q,2019-12-18T00:00:00Z,2.2,experimental
22804,1EXV,2000-11-01T00:00:00Z,2.4,experimental
22805,4X2Q,2015-12-02T00:00:00Z,2.94,experimental
22806,4UM5,2015-02-11T00:00:00Z,2.34,experimental
22807,3R76,2011-03-30T00:00:00Z,2.6,experimental
22808,3E1W,2009-06-02T00:00:00Z,2.6,experimental
22809,6B9U,2017-10-25T00:00:00Z,1.8,experimental
22810,4UHD,2015-06-10T00:00:00Z,1.07,experimental
22811,1PR1,2003-11-25T00:00:00Z,2.3,experimental
22812,1A5Z,1999-03-23T00:00:00Z,2.1,experimental
22813,7AJC,2021-02-03T00:00:00Z,11.9,experimental
22814,2D66,2006-11-14T00:00:00Z,2.18,experimental
22815,1K0J,2002-02-27T00:00:00Z,2.2,experimental
22816,7D46,2020-12-09T00:00:00Z,4.0,experimental
22817,4QOG,2015-07-01T00:00:00Z,1.4,experimental
22818,6YDL,2020-10-28T00:00:00Z,1.52,experimental
22819,6Z8M,2020-09-09T00:00:00Z,1.02,experimental
22820,2FTW,2006-03-14T00:00:00Z,2.05,experimental
22821,7AZ9,2021-07-28T00:00:00Z,"[1.1, 1.8]",experimental
22822,4NBB,2014-03-26T00:00:00Z,2.05,experimental
22823,2DTE,2007-03-27T00:00:00Z,1.65,experimental
22824,3ZZF,2012-05-02T00:00:00Z,2.2,experimental
22825,4ZY0,2016-03-30T00:00:00Z,2.2,experimental
22826,4BMR,2014-03-19T00:00:00Z,2.0,experimental
22827,6ONN,2019-05-01T00:00:00Z,1.8,experimental
22828,2WBD,2009-12-22T00:00:00Z,2.4,experimental
22829,5NC4,2018-03-21T00:00:00Z,2.8,experimental
22830,3CWC,2008-07-08T00:00:00Z,2.23,experimental
22831,3UOI,2012-12-05T00:00:00Z,1.9,experimental
22832,6X01,2021-02-17T00:00:00Z,3.65,experimental
22833,1NJA,1996-07-11T00:00:00Z,2.5,experimental
22834,1GYL,1995-03-31T00:00:00Z,3.0,experimental
22835,1GQQ,2003-06-15T00:00:00Z,3.1,experimental
22836,6N56,2018-12-19T00:00:00Z,2.35,experimental
22837,3AB4,2010-06-23T00:00:00Z,2.47,experimental
22838,4AAW,2012-02-15T00:00:00Z,2.2,experimental
22839,5OT1,2018-04-18T00:00:00Z,2.8,experimental
22840,1GW9,2002-06-06T00:00:00Z,1.55,experimental
22841,4CNT,2014-06-18T00:00:00Z,2.65,experimental
22842,3R74,2011-03-30T00:00:00Z,2.9,experimental
22843,3HNE,2011-02-23T00:00:00Z,3.11,experimental
22844,1TBU,2005-10-04T00:00:00Z,2.2,experimental
22845,5MKV,2017-02-22T00:00:00Z,1.8,experimental
22846,7M31,2021-06-09T00:00:00Z,1.69,experimental
22847,6GFP,2019-05-08T00:00:00Z,1.54,experimental
22848,3M09,2010-07-14T00:00:00Z,2.009,experimental
22849,1UKA,2004-09-14T00:00:00Z,1.7,experimental
22850,4AR4,2013-01-16T00:00:00Z,1.381,experimental
22851,7OC0,2021-08-25T00:00:00Z,1.78,experimental
22852,3DN5,2009-04-07T00:00:00Z,1.45,experimental
22853,5ZV0,2019-05-01T00:00:00Z,2.1,experimental
22854,5PGM,1999-02-16T00:00:00Z,2.12,experimental
22855,7SZG,2022-01-19T00:00:00Z,2.69,experimental
22856,6RTO,2020-01-08T00:00:00Z,2.3,experimental
22857,2DYY,2007-03-19T00:00:00Z,2.6,experimental
22858,2KGK,2009-05-12T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
22859,7UC2,2022-09-14T00:00:00Z,2.5,experimental
22860,1A70,1998-11-25T00:00:00Z,1.7,experimental
22861,1V5E,2005-06-28T00:00:00Z,1.6,experimental
22862,4B4D,2013-08-21T00:00:00Z,1.5,experimental
22863,6XWB,2020-04-15T00:00:00Z,2.2,experimental
22864,1Y0P,2005-11-08T00:00:00Z,1.5,experimental
22865,1W4I,2005-07-20T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
22866,6XUI,2020-07-29T00:00:00Z,1.95,experimental
22867,7UAL,2022-09-14T00:00:00Z,2.9,experimental
22868,4D9B,2012-05-30T00:00:00Z,1.67,experimental
22869,4F7W,2013-04-10T00:00:00Z,2.1,experimental
22870,8EDT,2022-11-16T00:00:00Z,2.09,experimental
22871,1OFA,2004-04-08T00:00:00Z,2.02,experimental
22872,6K5V,2020-03-18T00:00:00Z,2.69,experimental
22873,7LA1,2021-03-03T00:00:00Z,1.6,experimental
22874,1CCL,1998-11-25T00:00:00Z,2.0,experimental
22875,6PMU,2020-07-08T00:00:00Z,2.1,experimental
22876,4G6Z,2012-08-01T00:00:00Z,2.05,experimental
22877,3SJU,2011-09-07T00:00:00Z,2.4,experimental
22878,6YRJ,2021-01-13T00:00:00Z,1.85,experimental
22879,2OE1,2008-01-08T00:00:00Z,2.1,experimental
22880,8A57,2022-11-02T00:00:00Z,2.3,experimental
22881,5TE2,2017-05-31T00:00:00Z,1.8,experimental
22882,5TEM,2017-10-18T00:00:00Z,2.2,experimental
22883,7BCQ,2021-09-22T00:00:00Z,3.43,experimental
22884,5LV1,2017-12-06T00:00:00Z,2.12,experimental
22885,3P12,2011-05-25T00:00:00Z,2.35,experimental
22886,6MHP,2019-09-25T00:00:00Z,1.73,experimental
22887,1G2Q,2001-12-05T00:00:00Z,1.5,experimental
22888,7JM1,2020-09-16T00:00:00Z,2.31,experimental
22889,5OIO,2018-02-14T00:00:00Z,2.74,experimental
22890,5TRE,2017-06-07T00:00:00Z,15.6,experimental
22891,5YOE,2017-12-27T00:00:00Z,1.35,experimental
22892,3SW6,2012-05-02T00:00:00Z,1.5,experimental
22893,6JN8,2020-01-15T00:00:00Z,2.106,experimental
22894,2OAR,2007-01-09T00:00:00Z,3.5,experimental
22895,6EYP,2018-11-21T00:00:00Z,1.22,experimental
22896,6VHV,2020-06-24T00:00:00Z,2.89,experimental
22897,7C2O,2020-05-27T00:00:00Z,2.9,experimental
22898,1XAD,1996-04-03T00:00:00Z,2.1,experimental
22899,4MVA,2014-04-16T00:00:00Z,1.43,experimental
22900,5SX6,2016-08-31T00:00:00Z,1.9,experimental
22901,2I2F,2007-08-07T00:00:00Z,1.9,experimental
22902,7NLX,2021-06-30T00:00:00Z,2.234,experimental
22903,5Z85,2018-08-15T00:00:00Z,1.85,experimental
22904,7RL5,2021-11-24T00:00:00Z,3.8,experimental
22905,5JBD,2017-01-18T00:00:00Z,1.8,experimental
22906,2ZWN,2009-04-07T00:00:00Z,1.7,experimental
22907,4UCG,2016-01-13T00:00:00Z,2.0,experimental
22908,2FIX,2006-02-21T00:00:00Z,3.5,experimental
22909,7PIZ,2022-09-07T00:00:00Z,2.15,experimental
22910,2C3D,2005-11-07T00:00:00Z,2.15,experimental
22911,5K9B,2017-08-02T00:00:00Z,1.174,experimental
22912,2C14,2006-06-20T00:00:00Z,1.9,experimental
22913,3ND5,2011-06-22T00:00:00Z,2.3,experimental
22914,2ZOG,2008-06-10T00:00:00Z,1.7,experimental
22915,3FQO,2009-03-24T00:00:00Z,2.09,experimental
22916,1S2T,2004-05-04T00:00:00Z,2.0,experimental
22917,7C6F,2020-09-16T00:00:00Z,1.7,experimental
22918,4QOO,2015-02-25T00:00:00Z,1.75,experimental
22919,2BMA,2005-05-19T00:00:00Z,2.7,experimental
22920,7EN2,2021-12-22T00:00:00Z,3.78,experimental
22921,7ZID,2022-08-31T00:00:00Z,2.55,experimental
22922,3FS8,2009-02-17T00:00:00Z,1.7,experimental
22923,7CQ5,2020-11-11T00:00:00Z,2.6,experimental
22924,5C55,2016-06-22T00:00:00Z,1.7,experimental
22925,4C6B,2014-02-05T00:00:00Z,1.656,experimental
22926,4NH4,2014-11-05T00:00:00Z,2.1,experimental
22927,7BKC,2021-09-29T00:00:00Z,3.0,experimental
22928,3FB4,2009-09-29T00:00:00Z,2.0,experimental
22929,1WUJ,2005-12-07T00:00:00Z,1.4,experimental
22930,3RIE,2012-04-25T00:00:00Z,1.9,experimental
22931,1TLF,1995-07-31T00:00:00Z,2.6,experimental
22932,4O90,2014-01-22T00:00:00Z,2.61,experimental
22933,6NS0,2019-02-06T00:00:00Z,2.2,experimental
22934,2FZ9,2006-10-03T00:00:00Z,1.6,experimental
22935,6A6U,2019-05-15T00:00:00Z,1.945,experimental
22936,5X3K,2018-02-07T00:00:00Z,2.5,experimental
22937,3ZGA,2013-05-29T00:00:00Z,2.005,experimental
22938,3JS3,2009-09-22T00:00:00Z,2.2,experimental
22939,5VMT,2017-05-10T00:00:00Z,2.5,experimental
22940,1L7X,2002-12-04T00:00:00Z,2.3,experimental
22941,7ATM,2021-08-11T00:00:00Z,1.582,experimental
22942,6DWE,2018-07-11T00:00:00Z,2.691,experimental
22943,4MUH,2014-08-27T00:00:00Z,1.72,experimental
22944,2MLY,2014-05-21T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
22945,6KUE,2020-09-02T00:00:00Z,1.992,experimental
22946,1MT0,2003-06-17T00:00:00Z,2.6,experimental
22947,4E0W,2012-05-02T00:00:00Z,2.3501,experimental
22948,1ZW5,2005-06-28T00:00:00Z,2.3,experimental
22949,4ARU,2013-05-08T00:00:00Z,1.45,experimental
22950,2QT8,2007-09-04T00:00:00Z,1.75,experimental
22951,8DHG,2022-08-17T00:00:00Z,1.85,experimental
22952,1A2V,1998-05-27T00:00:00Z,2.4,experimental
22953,7P9E,2022-01-19T00:00:00Z,2.36,experimental
22954,2Y85,2011-03-02T00:00:00Z,2.4,experimental
22955,7COV,2020-08-26T00:00:00Z,2.0,experimental
22956,5AHS,2015-06-03T00:00:00Z,2.3,experimental
22957,4XT5,2016-02-24T00:00:00Z,2.13,experimental
22958,2YEV,2012-05-23T00:00:00Z,2.36,experimental
22959,5CJW,2015-09-09T00:00:00Z,3.4,experimental
22960,1U6E,2005-05-24T00:00:00Z,1.85,experimental
22961,5J7Y,2016-09-21T00:00:00Z,6.7,experimental
22962,1WX1,2005-02-01T00:00:00Z,1.97,experimental
22963,1FC0,2000-08-25T00:00:00Z,2.4,experimental
22964,4M7V,2014-03-05T00:00:00Z,2.3,experimental
22965,4OL9,2014-02-26T00:00:00Z,1.85,experimental
22966,2B8E,2006-01-03T00:00:00Z,2.3,experimental
22967,2DLD,1996-03-14T00:00:00Z,2.7,experimental
22968,5YBG,2018-01-17T00:00:00Z,1.52,experimental
22969,2OAS,2007-01-23T00:00:00Z,2.4,experimental
22970,6H8X,2020-08-26T00:00:00Z,1.83,experimental
22971,3MWE,2010-06-16T00:00:00Z,2.2,experimental
22972,2MWG,2016-05-25T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
22973,2XAA,2010-08-11T00:00:00Z,2.8,experimental
22974,5XFW,2018-04-25T00:00:00Z,1.6,experimental
22975,2XA5,2011-04-06T00:00:00Z,1.09,experimental
22976,7ODB,2022-06-01T00:00:00Z,1.662,experimental
22977,5O56,2017-09-27T00:00:00Z,2.45,experimental
22978,4A8T,2012-02-15T00:00:00Z,1.59,experimental
22979,4Y9N,2016-03-09T00:00:00Z,1.92,experimental
22980,4HO8,2013-10-23T00:00:00Z,2.6,experimental
22981,5ZN8,2018-04-25T00:00:00Z,2.0,experimental
22982,2O1X,2006-12-26T00:00:00Z,2.9,experimental
22983,2PNC,2008-02-26T00:00:00Z,2.4,experimental
22984,2NWQ,2006-11-28T00:00:00Z,2.3,experimental
22985,3SQP,2011-09-14T00:00:00Z,2.21,experimental
22986,5U2K,2016-12-14T00:00:00Z,1.38,experimental
22987,1IHC,2001-05-16T00:00:00Z,1.9,experimental
22988,2BQX,2006-10-18T00:00:00Z,1.9,experimental
22989,3GHR,2009-03-24T00:00:00Z,1.0,experimental
22990,6BDX,2018-08-29T00:00:00Z,1.85,experimental
22991,7S0A,2021-10-13T00:00:00Z,2.8,experimental
22992,6YO0,2020-09-30T00:00:00Z,2.9,experimental
22993,1MO1,2003-10-07T00:00:00Z,1.8,experimental
22994,1YDF,2005-01-18T00:00:00Z,2.6,experimental
22995,1NDZ,2003-12-09T00:00:00Z,2.0,experimental
22996,3RN8,2011-05-25T00:00:00Z,1.7,experimental
22997,7BVL,2020-11-18T00:00:00Z,2.0,experimental
22998,8D57,2022-06-22T00:00:00Z,2.65,experimental
22999,2LXN,2013-06-12T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
23000,7AJH,2021-02-03T00:00:00Z,9.7,experimental
23001,7KQV,2021-11-24T00:00:00Z,3.18,experimental
23002,7MFM,2022-01-05T00:00:00Z,2.42,experimental
23003,3A52,2010-04-14T00:00:00Z,2.2,experimental
23004,7WET,2022-12-28T00:00:00Z,1.76,experimental
23005,5WAE,2017-12-06T00:00:00Z,1.804,experimental
23006,6SYP,2019-10-09T00:00:00Z,1.8,experimental
23007,2CK3,2006-05-08T00:00:00Z,1.95,experimental
23008,4TTG,2015-03-25T00:00:00Z,1.6,experimental
23009,2PDB,2008-04-01T00:00:00Z,1.6,experimental
23010,3VL4,2012-02-29T00:00:00Z,1.88,experimental
23011,5HV3,2016-03-30T00:00:00Z,3.118,experimental
23012,8DQM,2023-04-26T00:00:00Z,2.7,experimental
23013,6TQ5,2020-04-08T00:00:00Z,1.6,experimental
23014,7Q04,2022-04-06T00:00:00Z,2.281,experimental
23015,3GZ3,2010-04-28T00:00:00Z,1.9,experimental
23016,5LHA,2017-03-22T00:00:00Z,1.89,experimental
23017,6NFJ,2019-04-03T00:00:00Z,3.19,experimental
23018,4LXH,2013-09-18T00:00:00Z,2.02,experimental
23019,6TTF,2020-01-15T00:00:00Z,3.2,experimental
23020,3KFU,2010-08-25T00:00:00Z,3.0,experimental
23021,6ORA,2019-08-21T00:00:00Z,2.2,experimental
23022,1MWT,2002-11-06T00:00:00Z,2.45,experimental
23023,5SXX,2016-09-07T00:00:00Z,1.7,experimental
23024,3T8A,2011-08-24T00:00:00Z,2.245,experimental
23025,6O9N,2020-03-18T00:00:00Z,2.598,experimental
23026,1NFF,2002-12-30T00:00:00Z,1.8,experimental
23027,1Z6B,2005-06-14T00:00:00Z,2.09,experimental
23028,6ZMD,2021-04-14T00:00:00Z,2.64,experimental
23029,1E9B,2001-10-05T00:00:00Z,1.7,experimental
23030,2PDI,2008-04-01T00:00:00Z,1.55,experimental
23031,7QV0,2023-02-01T00:00:00Z,2.49,experimental
23032,2F3B,2006-04-25T00:00:00Z,1.8,experimental
23033,5YH5,2018-03-28T00:00:00Z,2.9,experimental
23034,5QH1,2019-03-27T00:00:00Z,1.65,experimental
23035,5MTP,2017-02-15T00:00:00Z,2.0,experimental
23036,3HA1,2009-09-15T00:00:00Z,1.95,experimental
23037,3LC1,2010-08-18T00:00:00Z,2.0,experimental
23038,4ZY1,2016-03-30T00:00:00Z,2.5,experimental
23039,6OVQ,2019-11-27T00:00:00Z,1.8,experimental
23040,6PMH,2020-07-08T00:00:00Z,2.3,experimental
23041,5H73,2017-07-26T00:00:00Z,1.58,experimental
23042,1Y6J,2004-12-14T00:00:00Z,3.01,experimental
23043,4JXG,2014-10-29T00:00:00Z,1.65,experimental
23044,1QWL,2004-03-30T00:00:00Z,1.6,experimental
23045,5EY5,2016-04-27T00:00:00Z,1.972,experimental
23046,4DEF,2013-01-23T00:00:00Z,1.64,experimental
23047,2IFQ,2006-12-05T00:00:00Z,1.2,experimental
23048,3UD6,2011-11-23T00:00:00Z,2.091,experimental
23049,1NUQ,2003-06-03T00:00:00Z,1.9,experimental
23050,2DZU,2007-08-28T00:00:00Z,2.46,experimental
23051,1I3N,2001-06-20T00:00:00Z,1.5,experimental
23052,4NES,2014-04-23T00:00:00Z,1.42,experimental
23053,3IL1,2009-09-15T00:00:00Z,1.998,experimental
23054,4WQM,2015-09-09T00:00:00Z,1.62,experimental
23055,1LCI,1997-03-26T00:00:00Z,2.0,experimental
23056,2PKQ,2007-06-19T00:00:00Z,3.6,experimental
23057,6XE3,2021-03-10T00:00:00Z,1.55,experimental
23058,3TY2,2011-10-19T00:00:00Z,1.885,experimental
23059,3RD7,2011-06-08T00:00:00Z,1.95,experimental
23060,6YVQ,2021-05-12T00:00:00Z,1.48,experimental
23061,8ATD,2023-02-08T00:00:00Z,3.1,experimental
23062,5KIN,2016-07-06T00:00:00Z,2.45,experimental
23063,1MXV,2003-06-10T00:00:00Z,1.95,experimental
23064,7F7K,2022-07-06T00:00:00Z,2.36,experimental
23065,6EO2,2017-11-15T00:00:00Z,2.6,experimental
23066,5C0Q,2015-09-16T00:00:00Z,2.499,experimental
23067,2F3Q,2006-05-09T00:00:00Z,1.96,experimental
23068,2QJN,2007-10-30T00:00:00Z,2.0,experimental
23069,3F3R,2009-10-20T00:00:00Z,1.8,experimental
23070,1DOI,1996-08-01T00:00:00Z,1.9,experimental
23071,6ZHI,2020-09-09T00:00:00Z,3.25,experimental
23072,3VGK,2011-12-07T00:00:00Z,3.25,experimental
23073,3G5E,2009-03-24T00:00:00Z,1.8,experimental
23074,6Y1P,2021-02-24T00:00:00Z,0.94,experimental
23075,5HXP,2017-04-05T00:00:00Z,1.95,experimental
23076,3KBE,2010-10-20T00:00:00Z,1.1,experimental
23077,7LSR,2021-07-14T00:00:00Z,2.42,experimental
23078,3NYC,2010-09-22T00:00:00Z,1.06,experimental
23079,4ALI,2012-05-09T00:00:00Z,2.1,experimental
23080,1RFG,2004-12-14T00:00:00Z,2.9,experimental
23081,4A8P,2012-02-15T00:00:00Z,2.0,experimental
23082,6NJ7,2019-07-24T00:00:00Z,2.6,experimental
23083,4DG8,2012-05-02T00:00:00Z,2.15,experimental
23084,5AIC,2015-05-13T00:00:00Z,1.89,experimental
23085,5JY4,2016-07-20T00:00:00Z,2.11,experimental
23086,5OKG,2017-10-18T00:00:00Z,1.25,experimental
23087,5U8P,2017-02-15T00:00:00Z,1.4,experimental
23088,5NHD,2017-11-01T00:00:00Z,1.8,experimental
23089,2YCE,2011-04-27T00:00:00Z,1.93,experimental
23090,4MI3,2014-07-23T00:00:00Z,2.15,experimental
23091,6I49,2019-12-18T00:00:00Z,1.94,experimental
23092,2A2D,2005-07-05T00:00:00Z,2.2,experimental
23093,1XIS,1992-07-15T00:00:00Z,1.6,experimental
23094,3SCQ,2012-06-13T00:00:00Z,2.1,experimental
23095,1QTQ,1998-05-27T00:00:00Z,2.25,experimental
23096,3M0G,2010-03-31T00:00:00Z,1.9,experimental
23097,4XG1,2016-03-09T00:00:00Z,2.5,experimental
23098,1F5Z,2000-12-20T00:00:00Z,1.88,experimental
23099,6RUX,2019-11-13T00:00:00Z,2.5,experimental
23100,1GN6,2001-10-05T00:00:00Z,2.9,experimental
23101,2QPD,2007-12-11T00:00:00Z,3.25,experimental
23102,2CSC,1991-04-15T00:00:00Z,1.7,experimental
23103,8DKQ,2022-12-14T00:00:00Z,1.72,experimental
23104,3AE7,2011-02-09T00:00:00Z,3.62,experimental
23105,2Y0P,2011-06-15T00:00:00Z,2.4,experimental
23106,1W5D,2005-12-07T00:00:00Z,2.1,experimental
23107,3FSB,2009-02-17T00:00:00Z,1.95,experimental
23108,4L82,2013-06-26T00:00:00Z,2.0,experimental
23109,3W0T,2013-11-06T00:00:00Z,1.351,experimental
23110,7OFZ,2021-10-27T00:00:00Z,2.62,experimental
23111,1NEC,2000-03-31T00:00:00Z,1.95,experimental
23112,2I3Y,2006-09-12T00:00:00Z,2.0,experimental
23113,2Q2X,2007-10-09T00:00:00Z,2.0,experimental
23114,4IJW,2014-06-11T00:00:00Z,2.35,experimental
23115,7PSL,2021-12-29T00:00:00Z,3.3,experimental
23116,2GHR,2006-04-11T00:00:00Z,2.4,experimental
23117,3NHF,2012-01-11T00:00:00Z,2.0,experimental
23118,1ERV,1996-10-14T00:00:00Z,1.65,experimental
23119,3IIP,2010-03-02T00:00:00Z,2.3,experimental
23120,1RQX,2004-08-17T00:00:00Z,2.5,experimental
23121,4AH6,2013-01-09T00:00:00Z,3.7,experimental
23122,4OBB,2014-03-19T00:00:00Z,1.526,experimental
23123,6Q9K,2019-06-26T00:00:00Z,1.99,experimental
23124,3L60,2010-01-05T00:00:00Z,2.0,experimental
23125,6AUM,2018-02-07T00:00:00Z,2.95,experimental
23126,5QH6,2019-03-27T00:00:00Z,2.0,experimental
23127,6PZM,2019-08-14T00:00:00Z,2.1,experimental
23128,6QA0,2020-01-15T00:00:00Z,1.709,experimental
23129,2XW6,2011-11-09T00:00:00Z,1.08,experimental
23130,5EY6,2016-12-07T00:00:00Z,1.9,experimental
23131,6EBU,2019-06-26T00:00:00Z,2.372,experimental
23132,2MMO,2015-04-15T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
23133,1F9M,2000-09-20T00:00:00Z,1.86,experimental
23134,5ESV,2015-12-16T00:00:00Z,3.105,experimental
23135,5A4D,2016-09-28T00:00:00Z,2.807,experimental
23136,4U2K,2015-07-29T00:00:00Z,2.13,experimental
23137,4A73,2011-12-28T00:00:00Z,3.001,experimental
23138,5ZC7,2019-02-20T00:00:00Z,2.0,experimental
23139,7D53,2021-10-06T00:00:00Z,1.6,experimental
23140,4HVK,2012-12-05T00:00:00Z,1.43,experimental
23141,3SAZ,2012-11-07T00:00:00Z,2.04,experimental
23142,4XS6,2016-01-27T00:00:00Z,3.35,experimental
23143,7AU0,2021-08-11T00:00:00Z,2.17,experimental
23144,4MT0,2014-08-06T00:00:00Z,3.292,experimental
23145,1WFZ,2004-11-27T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
23146,3E7W,2008-09-09T00:00:00Z,2.28,experimental
23147,3PBV,2011-09-21T00:00:00Z,1.3,experimental
23148,1AVA,1999-03-16T00:00:00Z,1.9,experimental
23149,7P38,2021-11-03T00:00:00Z,2.7,experimental
23150,4K9M,2013-05-08T00:00:00Z,1.15,experimental
23151,5I3H,2016-05-18T00:00:00Z,2.25,experimental
23152,4BEV,2014-04-02T00:00:00Z,3.583,experimental
23153,5EER,2015-11-11T00:00:00Z,2.5,experimental
23154,1V8E,2005-01-18T00:00:00Z,1.5,experimental
23155,5LP4,2017-08-23T00:00:00Z,3.03,experimental
23156,7LUT,2022-03-02T00:00:00Z,1.6,experimental
23157,1GNX,2002-10-17T00:00:00Z,1.68,experimental
23158,5D2J,2016-05-04T00:00:00Z,1.718,experimental
23159,1DSO,2001-03-07T00:00:00Z,2.03,experimental
23160,2C59,2005-11-14T00:00:00Z,2.0,experimental
23161,6U5R,2020-03-25T00:00:00Z,3.6,experimental
23162,4Q4A,2014-07-16T00:00:00Z,2.6,experimental
23163,6PC3,2019-11-20T00:00:00Z,2.1,experimental
23164,3ZHR,2013-11-13T00:00:00Z,2.1,experimental
23165,3V8E,2012-01-25T00:00:00Z,2.71,experimental
23166,1I13,2002-05-29T00:00:00Z,1.84,experimental
23167,4YMA,2015-08-05T00:00:00Z,1.895,experimental
23168,4IIB,2013-04-10T00:00:00Z,1.8,experimental
23169,2FR5,2006-07-11T00:00:00Z,1.48,experimental
23170,7O6Y,2021-11-10T00:00:00Z,3.4,experimental
23171,1HY8,2002-01-23T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
23172,1AEM,1997-09-04T00:00:00Z,2.1,experimental
23173,5UPG,2017-03-29T00:00:00Z,1.7,experimental
23174,4C72,2013-10-09T00:00:00Z,1.5,experimental
23175,2XX7,2011-04-06T00:00:00Z,2.2,experimental
23176,1AY8,1998-10-14T00:00:00Z,2.3,experimental
23177,6ZZS,2020-10-07T00:00:00Z,1.85,experimental
23178,4L38,2014-07-16T00:00:00Z,1.8,experimental
23179,1HUV,2001-09-19T00:00:00Z,2.15,experimental
23180,6P7F,2020-06-10T00:00:00Z,2.85003990159,experimental
23181,4LH8,2014-05-21T00:00:00Z,1.8,experimental
23182,3MC6,2010-08-18T00:00:00Z,3.15,experimental
23183,6QC4,2019-08-21T00:00:00Z,4.6,experimental
23184,7L8R,2021-12-29T00:00:00Z,1.52,experimental
23185,4WD0,2014-09-24T00:00:00Z,1.5,experimental
23186,5ZJB,2018-09-19T00:00:00Z,1.699,experimental
23187,4L6O,2014-03-05T00:00:00Z,1.88,experimental
23188,7P9Q,2022-03-02T00:00:00Z,2.53,experimental
23189,1EP2,2001-01-17T00:00:00Z,2.4,experimental
23190,7FGQ,2022-07-27T00:00:00Z,1.91,experimental
23191,6D8G,2018-10-17T00:00:00Z,3.0,experimental
23192,5D8S,2015-09-23T00:00:00Z,2.55,experimental
