,uniprot_id,pdb_id,chain_id,rank,coverage,resolution,start,end,unp_start,unp_end,experimental_method
9148,Q46845,3c8e,B,1,1.0,1.5,1,288,1,288,X-ray diffraction
9149,P0ACE0,6syo,LLL,1,1.0,1.25,1,567,1,567,X-ray diffraction
9150,P0ACE0,6syo,MMM,1,1.0,1.25,1,567,1,567,X-ray diffraction
9151,P0ACE0,7nem,L,2,1.0,1.35,1,567,1,567,X-ray diffraction
9152,P0ACE0,7nem,M,2,1.0,1.35,1,567,1,567,X-ray diffraction
9153,P0ACE0,6gam,L,3,1.0,1.4,1,567,1,567,X-ray diffraction
9154,P0ACE0,6gam,M,3,1.0,1.4,1,567,1,567,X-ray diffraction
9155,P0ACE0,6en9,L,4,1.0,1.5,1,567,1,567,X-ray diffraction
9156,P0ACE0,6en9,M,4,1.0,1.5,1,567,1,567,X-ray diffraction
9157,P0ACE0,6gan,L,5,1.0,1.6,1,567,1,567,X-ray diffraction
9158,P0ACE0,6gan,M,5,1.0,1.6,1,567,1,567,X-ray diffraction
9159,P0ACE0,6g7m,L,6,1.0,1.71,1,567,1,567,X-ray diffraction
9160,P0ACE0,6g7m,M,6,1.0,1.71,1,567,1,567,X-ray diffraction
9161,P0ACE0,6ehq,L,7,0.974,2.2,1,552,1,552,X-ray diffraction
9162,P0ACE0,6ehq,M,7,0.974,2.2,1,552,1,552,X-ray diffraction
9163,P69741,6g7m,S,1,0.884,1.71,1,296,38,333,X-ray diffraction
9164,P69741,6g7m,T,1,0.884,1.71,1,296,38,333,X-ray diffraction
9165,P69741,6syo,SSS,2,0.875,1.25,1,293,39,331,X-ray diffraction
9166,P69741,6syo,TTT,2,0.875,1.25,1,293,39,331,X-ray diffraction
9167,P69741,6gam,S,3,0.875,1.4,1,293,38,330,X-ray diffraction
9168,P69741,6gam,T,3,0.875,1.4,1,293,38,330,X-ray diffraction
9169,P69741,6en9,S,4,0.875,1.5,1,293,39,331,X-ray diffraction
9170,P69741,6en9,T,4,0.875,1.5,1,293,39,331,X-ray diffraction
9171,P69741,6gan,S,5,0.875,1.6,1,293,38,330,X-ray diffraction
9172,P69741,6gan,T,5,0.875,1.6,1,293,38,330,X-ray diffraction
9173,P69741,6ehq,S,6,0.875,2.2,2,294,38,330,X-ray diffraction
9174,P69741,6ehq,T,6,0.875,2.2,2,294,38,330,X-ray diffraction
9175,P69741,6szk,SSS,7,0.872,1.2,1,292,39,330,X-ray diffraction
9176,P69741,6szk,TTT,7,0.872,1.2,1,292,39,330,X-ray diffraction
9177,P69741,6syx,SSS,8,0.872,1.3,1,292,39,330,X-ray diffraction
9178,P69741,6syx,TTT,8,0.872,1.3,1,292,39,330,X-ray diffraction
9179,P69741,7nem,S,9,0.872,1.35,1,292,39,330,X-ray diffraction
9180,P69741,7nem,T,9,0.872,1.35,1,292,39,330,X-ray diffraction
9181,P69741,6szd,SSS,10,0.872,1.5,1,292,39,330,X-ray diffraction
9182,P69741,6szd,TTT,10,0.872,1.5,1,292,39,330,X-ray diffraction
9183,Q46851,3n6q,A,1,1.0,1.8,1,346,1,346,X-ray diffraction
9184,Q46851,3n6q,B,1,1.0,1.8,1,346,1,346,X-ray diffraction
9185,Q46851,3n6q,C,1,1.0,1.8,1,346,1,346,X-ray diffraction
9186,Q46851,3n6q,D,1,1.0,1.8,1,346,1,346,X-ray diffraction
9187,Q46851,3n6q,E,1,1.0,1.8,1,346,1,346,X-ray diffraction
9188,Q46851,3n6q,F,1,1.0,1.8,1,346,1,346,X-ray diffraction
9189,Q46851,3n6q,G,1,1.0,1.8,1,346,1,346,X-ray diffraction
9190,Q46851,3n6q,H,1,1.0,1.8,1,346,1,346,X-ray diffraction
9191,Q46851,4aub,A,2,1.0,2.05,21,366,1,346,X-ray diffraction
9192,Q46851,4aub,B,2,1.0,2.05,21,366,1,346,X-ray diffraction
9193,Q46851,4aub,C,2,1.0,2.05,21,366,1,346,X-ray diffraction
9194,Q46851,4aub,D,2,1.0,2.05,21,366,1,346,X-ray diffraction
9195,Q46851,4aub,E,2,1.0,2.05,21,366,1,346,X-ray diffraction
9196,Q46851,4aub,F,2,1.0,2.05,21,366,1,346,X-ray diffraction
9197,Q46851,4aub,G,2,1.0,2.05,21,366,1,346,X-ray diffraction
9198,Q46851,4aub,H,2,1.0,2.05,21,366,1,346,X-ray diffraction
9199,Q46851,4ast,A,3,1.0,2.38,1,346,1,346,X-ray diffraction
9200,Q46851,4ast,B,3,1.0,2.38,1,346,1,346,X-ray diffraction
9201,Q46851,4ast,C,3,1.0,2.38,1,346,1,346,X-ray diffraction
9202,Q46851,4ast,D,3,1.0,2.38,1,346,1,346,X-ray diffraction
9203,Q46851,4ast,E,3,1.0,2.38,1,346,1,346,X-ray diffraction
9204,Q46851,4ast,F,3,1.0,2.38,1,346,1,346,X-ray diffraction
9205,Q46851,4ast,G,3,1.0,2.38,1,346,1,346,X-ray diffraction
9206,Q46851,4ast,H,3,1.0,2.38,1,346,1,346,X-ray diffraction
9207,P0ABV2,6tyi,Y,1,1.0,3.3,1,141,1,141,Electron Microscopy
9208,P0ABV2,6tyi,Z,1,1.0,3.3,1,141,1,141,Electron Microscopy
9209,P0ABV2,2pfu,A,2,0.702,,1,99,43,141,Solution NMR
9210,P0ABV2,5sv1,Y,3,0.348,3.5,1,49,1,49,X-ray diffraction
9211,P0ABV2,5sv1,Z,3,0.348,3.5,1,49,1,49,X-ray diffraction
9212,P0ABV2,5zfu,G,4,0.156,6.7,1,22,19,40,Electron Microscopy
9213,P0ABV2,5zfu,H,4,0.156,6.7,1,22,19,40,Electron Microscopy
9214,P0ABV2,5zfu,I,4,0.156,6.7,1,22,19,40,Electron Microscopy
9215,P0ABV2,5zfv,F,5,0.156,7.1,1,22,19,40,Electron Microscopy
9216,P0ABU7,5sv0,A,1,1.0,2.6,1,244,1,244,X-ray diffraction
9217,P0ABU7,5sv0,B,1,1.0,2.6,1,244,1,244,X-ray diffraction
9218,P0ABU7,5sv0,C,1,1.0,2.6,1,244,1,244,X-ray diffraction
9219,P0ABU7,5sv0,D,1,1.0,2.6,1,244,1,244,X-ray diffraction
9220,P0ABU7,5sv0,E,1,1.0,2.6,1,244,1,244,X-ray diffraction
9221,P0ABU7,5sv0,F,1,1.0,2.6,1,244,1,244,X-ray diffraction
9222,P0ABU7,5sv0,G,1,1.0,2.6,1,244,1,244,X-ray diffraction
9223,P0ABU7,5sv0,H,1,1.0,2.6,1,244,1,244,X-ray diffraction
9224,P0ABU7,5sv0,I,1,1.0,2.6,1,244,1,244,X-ray diffraction
9225,P0ABU7,5sv0,J,1,1.0,2.6,1,244,1,244,X-ray diffraction
9226,P0ABU7,5zfp,A,2,1.0,2.84,1,244,1,244,X-ray diffraction
9227,P0ABU7,5zfp,B,2,1.0,2.84,1,244,1,244,X-ray diffraction
9228,P0ABU7,5zfp,C,2,1.0,2.84,1,244,1,244,X-ray diffraction
9229,P0ABU7,5zfp,D,2,1.0,2.84,1,244,1,244,X-ray diffraction
9230,P0ABU7,5zfp,E,2,1.0,2.84,1,244,1,244,X-ray diffraction
9231,P0ABU7,5zfp,F,2,1.0,2.84,1,244,1,244,X-ray diffraction
9232,P0ABU7,5zfp,G,2,1.0,2.84,1,244,1,244,X-ray diffraction
9233,P0ABU7,5zfp,H,2,1.0,2.84,1,244,1,244,X-ray diffraction
9234,P0ABU7,5zfp,I,2,1.0,2.84,1,244,1,244,X-ray diffraction
9235,P0ABU7,5zfp,J,2,1.0,2.84,1,244,1,244,X-ray diffraction
9236,P0ABU7,5zfp,K,2,1.0,2.84,1,244,1,244,X-ray diffraction
9237,P0ABU7,5zfp,L,2,1.0,2.84,1,244,1,244,X-ray diffraction
9238,P0ABU7,6tyi,A,3,1.0,3.3,1,244,1,244,Electron Microscopy
9239,P0ABU7,6tyi,B,3,1.0,3.3,1,244,1,244,Electron Microscopy
9240,P0ABU7,6tyi,C,3,1.0,3.3,1,244,1,244,Electron Microscopy
9241,P0ABU7,6tyi,D,3,1.0,3.3,1,244,1,244,Electron Microscopy
9242,P0ABU7,6tyi,E,3,1.0,3.3,1,244,1,244,Electron Microscopy
9243,P0ABU7,5sv1,A,4,1.0,3.5,1,244,1,244,X-ray diffraction
9244,P0ABU7,5sv1,B,4,1.0,3.5,1,244,1,244,X-ray diffraction
9245,P0ABU7,5sv1,C,4,1.0,3.5,1,244,1,244,X-ray diffraction
9246,P0ABU7,5sv1,D,4,1.0,3.5,1,244,1,244,X-ray diffraction
9247,P0ABU7,5sv1,E,4,1.0,3.5,1,244,1,244,X-ray diffraction
9248,P0ABU7,5sv1,F,4,1.0,3.5,1,244,1,244,X-ray diffraction
9249,P0ABU7,5sv1,G,4,1.0,3.5,1,244,1,244,X-ray diffraction
9250,P0ABU7,5sv1,H,4,1.0,3.5,1,244,1,244,X-ray diffraction
9251,P0ABU7,5sv1,I,4,1.0,3.5,1,244,1,244,X-ray diffraction
9252,P0ABU7,5sv1,J,4,1.0,3.5,1,244,1,244,X-ray diffraction
9253,P0ABU7,5zfu,A,5,1.0,6.7,1,244,1,244,Electron Microscopy
9254,P0ABU7,5zfu,B,5,1.0,6.7,1,244,1,244,Electron Microscopy
9255,P0ABU7,5zfu,C,5,1.0,6.7,1,244,1,244,Electron Microscopy
9256,P0ABU7,5zfu,D,5,1.0,6.7,1,244,1,244,Electron Microscopy
9257,P0ABU7,5zfu,E,5,1.0,6.7,1,244,1,244,Electron Microscopy
9258,P0ABU7,5zfu,F,5,1.0,6.7,1,244,1,244,Electron Microscopy
9259,P0ABU7,5zfv,A,6,1.0,7.1,1,244,1,244,Electron Microscopy
9260,P0ABU7,5zfv,B,6,1.0,7.1,1,244,1,244,Electron Microscopy
9261,P0ABU7,5zfv,C,6,1.0,7.1,1,244,1,244,Electron Microscopy
9262,P0ABU7,5zfv,D,6,1.0,7.1,1,244,1,244,Electron Microscopy
9263,P0ABU7,5zfv,E,6,1.0,7.1,1,244,1,244,Electron Microscopy
9264,P06721,4itx,A,1,1.0,1.61,1,395,1,395,X-ray diffraction
9265,P06721,4itx,B,1,1.0,1.61,1,395,1,395,X-ray diffraction
9266,P06721,4itg,A,2,1.0,1.74,1,395,1,395,X-ray diffraction
9267,P06721,4itg,B,2,1.0,1.74,1,395,1,395,X-ray diffraction
9268,P06721,2fq6,A,3,1.0,1.78,21,415,1,395,X-ray diffraction
9269,P06721,2fq6,B,3,1.0,1.78,21,415,1,395,X-ray diffraction
9270,P06721,2gqn,A,4,1.0,1.8,21,415,1,395,X-ray diffraction
9271,P06721,2gqn,B,4,1.0,1.8,21,415,1,395,X-ray diffraction
9272,P06721,1cl1,A,5,1.0,1.83,1,395,1,395,X-ray diffraction
9273,P06721,1cl1,B,5,1.0,1.83,1,395,1,395,X-ray diffraction
9274,P06721,1cl2,A,6,1.0,2.2,1,395,1,395,X-ray diffraction
9275,P06721,1cl2,B,6,1.0,2.2,1,395,1,395,X-ray diffraction
9276,Q46856,4qgs,A,1,1.0,1.7,12,398,1,387,X-ray diffraction
9277,Q46856,1oj7,A,2,1.0,2.0,22,408,1,387,X-ray diffraction
9278,Q46856,1oj7,B,2,1.0,2.0,22,408,1,387,X-ray diffraction
9279,Q46856,1oj7,C,2,1.0,2.0,22,408,1,387,X-ray diffraction
9280,Q46856,1oj7,D,2,1.0,2.0,22,408,1,387,X-ray diffraction
9281,Q46857,1mzr,A,1,0.996,2.13,23,296,2,275,X-ray diffraction
9282,Q46857,1mzr,B,1,0.996,2.13,23,296,2,275,X-ray diffraction
9283,P0AEY5,2b3d,A,1,0.995,2.1,13,204,2,193,X-ray diffraction
9284,P0AEY5,2b3d,B,1,0.995,2.1,13,204,2,193,X-ray diffraction
9285,P0ADU2,1tuv,A,1,1.0,1.7,1,104,1,104,X-ray diffraction
9286,P0ADU2,1r6y,A,2,1.0,2.2,1,104,1,104,X-ray diffraction
9287,Q93K97,1g0s,A,1,1.0,1.9,1,209,1,209,X-ray diffraction
9288,Q93K97,1g0s,B,1,1.0,1.9,1,209,1,209,X-ray diffraction
9289,Q93K97,1khz,A,2,1.0,2.04,1,209,1,209,X-ray diffraction
9290,Q93K97,1khz,B,2,1.0,2.04,1,209,1,209,X-ray diffraction
9291,Q93K97,1g9q,A,3,1.0,2.3,1,209,1,209,X-ray diffraction
9292,Q93K97,1g9q,B,3,1.0,2.3,1,209,1,209,X-ray diffraction
9293,Q93K97,1ga7,A,4,1.0,2.71,1,209,1,209,X-ray diffraction
9294,Q93K97,1ga7,B,4,1.0,2.71,1,209,1,209,X-ray diffraction
9295,Q93K97,1viq,A,5,0.995,2.4,3,210,2,209,X-ray diffraction
9296,Q93K97,1viq,B,5,0.995,2.4,3,210,2,209,X-ray diffraction
9297,Q93K97,1viq,C,5,0.995,2.4,3,210,2,209,X-ray diffraction
9298,P02930,1tqq,A,1,1.0,2.75,1,471,23,493,X-ray diffraction
9299,P02930,1tqq,B,1,1.0,2.75,1,471,23,493,X-ray diffraction
9300,P02930,1tqq,C,1,1.0,2.75,1,471,23,493,X-ray diffraction
9301,P02930,6wxi,A,2,1.0,2.84,1,493,1,493,Electron Microscopy
9302,P02930,6wxi,B,2,1.0,2.84,1,493,1,493,Electron Microscopy
9303,P02930,6wxi,C,2,1.0,2.84,1,493,1,493,Electron Microscopy
9304,P02930,6wxh,A,3,1.0,3.09,1,493,1,493,Electron Microscopy
9305,P02930,6wxh,B,3,1.0,3.09,1,493,1,493,Electron Microscopy
9306,P02930,6wxh,C,3,1.0,3.09,1,493,1,493,Electron Microscopy
9307,P02930,5nik,A,4,1.0,3.3,1,471,23,493,Electron Microscopy
9308,P02930,5nik,B,4,1.0,3.3,1,471,23,493,Electron Microscopy
9309,P02930,5nik,C,4,1.0,3.3,1,471,23,493,Electron Microscopy
9310,P02930,5nil,A,5,1.0,5.3,1,471,23,493,Electron Microscopy
9311,P02930,5nil,B,5,1.0,5.3,1,471,23,493,Electron Microscopy
9312,P02930,5nil,C,5,1.0,5.3,1,471,23,493,Electron Microscopy
9313,P02930,5o66,A,6,1.0,5.9,1,493,1,493,Electron Microscopy
9314,P02930,5o66,B,6,1.0,5.9,1,493,1,493,Electron Microscopy
9315,P02930,5o66,C,6,1.0,5.9,1,493,1,493,Electron Microscopy
9316,P02930,5ng5,C,7,1.0,6.5,1,493,1,493,Electron Microscopy
9317,P02930,5ng5,F,7,1.0,6.5,1,493,1,493,Electron Microscopy
9318,P02930,5ng5,I,7,1.0,6.5,1,493,1,493,Electron Microscopy
9319,P02930,5v5s,A,8,0.938,6.5,1,442,23,464,Electron Microscopy
9320,P02930,5v5s,B,8,0.938,6.5,1,442,23,464,Electron Microscopy
9321,P02930,5v5s,C,8,0.938,6.5,1,442,23,464,Electron Microscopy
9322,P02930,1ek9,A,9,0.909,2.1,1,428,23,450,X-ray diffraction
9323,P02930,1ek9,B,9,0.909,2.1,1,428,23,450,X-ray diffraction
9324,P02930,1ek9,C,9,0.909,2.1,1,428,23,450,X-ray diffraction
9325,P02930,2xmn,A,10,0.909,2.85,1,428,23,450,X-ray diffraction
9326,P02930,2xmn,B,10,0.909,2.85,1,428,23,450,X-ray diffraction
9327,P02930,2xmn,C,10,0.909,2.85,1,428,23,450,X-ray diffraction
9328,P02930,2wmz,A,11,0.909,2.9,1,428,23,450,X-ray diffraction
9329,P02930,2wmz,B,11,0.909,2.9,1,428,23,450,X-ray diffraction
9330,P02930,2wmz,C,11,0.909,2.9,1,428,23,450,X-ray diffraction
9331,P02930,2vde,A,12,0.909,3.2,1,450,1,450,X-ray diffraction
9332,P02930,2vde,B,12,0.909,3.2,1,450,1,450,X-ray diffraction
9333,P02930,2vde,C,12,0.909,3.2,1,450,1,450,X-ray diffraction
9334,P02930,2vdd,A,13,0.909,3.3,1,450,1,450,X-ray diffraction
9335,P02930,2vdd,B,13,0.909,3.3,1,450,1,450,X-ray diffraction
9336,P02930,2vdd,C,13,0.909,3.3,1,450,1,450,X-ray diffraction
9337,P0A7J0,1g57,A,1,1.0,1.4,1,217,1,217,X-ray diffraction
9338,P0A7J0,1g57,B,1,1.0,1.4,1,217,1,217,X-ray diffraction
9339,P0A7J0,1g58,A,2,1.0,1.55,1,217,1,217,X-ray diffraction
9340,P0A7J0,1g58,B,2,1.0,1.55,1,217,1,217,X-ray diffraction
9341,P0A7J0,7tye,A,3,1.0,1.94,1,217,1,217,X-ray diffraction
9342,P0A7J0,7tye,B,3,1.0,1.94,1,217,1,217,X-ray diffraction
9343,P0A7J0,7tye,C,3,1.0,1.94,1,217,1,217,X-ray diffraction
9344,P0A7J0,1iez,A,4,1.0,,1,217,1,217,Solution NMR
9345,P60932,6fmv,A,1,1.0,2.3,10,282,1,273,X-ray diffraction
9346,P60932,5oon,A,2,1.0,2.6,10,282,1,273,X-ray diffraction
9347,P60932,6fmw,A,3,1.0,2.6,10,282,1,273,X-ray diffraction
9348,P60932,6fmt,A,4,1.0,3.0,10,282,1,273,X-ray diffraction
9349,P0AC16,2o90,A,1,1.0,1.07,1,122,1,122,X-ray diffraction
9350,P42588,4uox,A,1,1.0,2.085,1,459,1,459,X-ray diffraction
9351,P42588,4uox,B,1,1.0,2.085,1,459,1,459,X-ray diffraction
9352,P42588,4uox,C,1,1.0,2.085,1,459,1,459,X-ray diffraction
9353,P42588,4uox,D,1,1.0,2.085,1,459,1,459,X-ray diffraction
9354,P42588,4uoy,A,2,1.0,2.305,1,459,1,459,X-ray diffraction
9355,P42588,4uoy,B,2,1.0,2.305,1,459,1,459,X-ray diffraction
9356,P42588,4uoy,C,2,1.0,2.305,1,459,1,459,X-ray diffraction
9357,P42588,4uoy,D,2,1.0,2.305,1,459,1,459,X-ray diffraction
9358,P42588,5h7d,A,3,0.974,2.57,5,451,7,453,X-ray diffraction
9359,P42588,5h7d,A,3,0.974,2.57,5,451,7,453,X-ray diffraction
9360,P42588,5h7d,B,3,0.974,2.57,5,451,7,453,X-ray diffraction
9361,P42588,5h7d,B,3,0.974,2.57,5,451,7,453,X-ray diffraction
9362,P42588,5h7d,C,3,0.974,2.57,5,451,7,453,X-ray diffraction
9363,P42588,5h7d,C,3,0.974,2.57,5,451,7,453,X-ray diffraction
9364,P42588,5h7d,D,3,0.974,2.57,5,451,7,453,X-ray diffraction
9365,P42588,5h7d,D,3,0.974,2.57,5,451,7,453,X-ray diffraction
9366,P42588,5h7d,I,3,0.974,2.57,5,451,7,453,X-ray diffraction
9367,P42588,5h7d,I,3,0.974,2.57,5,451,7,453,X-ray diffraction
9368,P42588,5h7d,J,3,0.974,2.57,5,451,7,453,X-ray diffraction
9369,P42588,5h7d,J,3,0.974,2.57,5,451,7,453,X-ray diffraction
9370,P42588,5h7d,M,3,0.974,2.57,5,451,7,453,X-ray diffraction
9371,P42588,5h7d,M,3,0.974,2.57,5,451,7,453,X-ray diffraction
9372,P42588,5h7d,N,3,0.974,2.57,5,451,7,453,X-ray diffraction
9373,P42588,5h7d,N,3,0.974,2.57,5,451,7,453,X-ray diffraction
9374,P42588,5x3f,A,4,0.974,3.38,5,451,7,453,X-ray diffraction
9375,P42588,5x3f,A,4,0.974,3.38,5,451,7,453,X-ray diffraction
9376,P23522,1dxe,A,1,1.0,1.8,1,256,1,256,X-ray diffraction
9377,P23522,1dxe,B,1,1.0,1.8,1,256,1,256,X-ray diffraction
9378,P23522,1dxf,A,2,1.0,2.6,1,256,1,256,X-ray diffraction
9379,P23522,1dxf,B,2,1.0,2.6,1,256,1,256,X-ray diffraction
9380,P39829,6u7l,A,1,1.0,2.75,4,526,1,523,X-ray diffraction
9381,P39829,6u7l,B,1,1.0,2.75,4,526,1,523,X-ray diffraction
9382,P39829,6u7l,C,1,1.0,2.75,4,526,1,523,X-ray diffraction
9383,P39829,6u7l,D,1,1.0,2.75,4,526,1,523,X-ray diffraction
9384,P39829,3laz,A,2,0.184,1.921,4,99,1,96,X-ray diffraction
9385,P39829,3laz,B,2,0.184,1.921,4,99,1,96,X-ray diffraction
9386,P0AB74,1gvf,A,1,1.0,1.45,1,286,1,286,X-ray diffraction
9387,P0AB74,1gvf,B,1,1.0,1.45,1,286,1,286,X-ray diffraction
9388,P0A6E4,1k92,A,1,0.998,1.6,1,446,2,447,X-ray diffraction
9389,P0A6E4,1k97,A,2,0.998,2.0,1,446,2,447,X-ray diffraction
9390,P0A6E4,1kp2,A,3,0.998,2.0,1,446,2,447,X-ray diffraction
9391,P0A6E4,1kp3,A,4,0.998,2.0,1,446,2,447,X-ray diffraction
9392,P0AC13,5u0v,A,1,1.0,1.7,3,284,1,282,X-ray diffraction
9393,P0AC13,5u0v,B,1,1.0,1.7,3,284,1,282,X-ray diffraction
9394,P0AC13,5u12,A,2,1.0,1.839,3,284,1,282,X-ray diffraction
9395,P0AC13,5u12,B,2,1.0,1.839,3,284,1,282,X-ray diffraction
9396,P0AC13,5u0y,A,3,1.0,1.88,3,284,1,282,X-ray diffraction
9397,P0AC13,5u0y,B,3,1.0,1.88,3,284,1,282,X-ray diffraction
9398,P0AC13,5u13,A,4,1.0,1.951,3,284,1,282,X-ray diffraction
9399,P0AC13,5u13,B,4,1.0,1.951,3,284,1,282,X-ray diffraction
9400,P0AC13,5u14,A,5,1.0,1.953,3,284,1,282,X-ray diffraction
9401,P0AC13,5u14,B,5,1.0,1.953,3,284,1,282,X-ray diffraction
9402,P0AC13,5u0w,A,6,1.0,1.968,3,284,1,282,X-ray diffraction
9403,P0AC13,5u0w,B,6,1.0,1.968,3,284,1,282,X-ray diffraction
9404,P0AC13,5u11,A,7,1.0,1.994,3,284,1,282,X-ray diffraction
9405,P0AC13,5u11,B,7,1.0,1.994,3,284,1,282,X-ray diffraction
9406,P0AC13,1aj0,A,8,1.0,2.0,1,282,1,282,X-ray diffraction
9407,P0AC13,1aj2,A,9,1.0,2.0,1,282,1,282,X-ray diffraction
9408,P0AC13,1ajz,A,10,1.0,2.0,1,282,1,282,X-ray diffraction
9409,P0AC13,5u10,A,11,1.0,2.04,3,284,1,282,X-ray diffraction
9410,P0AC13,5u10,B,11,1.0,2.04,3,284,1,282,X-ray diffraction
9411,P0AC13,5v79,A,12,1.0,2.25,3,284,1,282,X-ray diffraction
9412,P0AC13,5v79,B,12,1.0,2.25,3,284,1,282,X-ray diffraction
9413,P0AC13,5u0z,A,13,1.0,2.29,3,284,1,282,X-ray diffraction
9414,P0AC13,5u0z,B,13,1.0,2.29,3,284,1,282,X-ray diffraction
9415,P0AC13,5v7a,A,14,1.0,2.35,3,284,1,282,X-ray diffraction
9416,P0AC13,5v7a,B,14,1.0,2.35,3,284,1,282,X-ray diffraction
9417,P0AC13,7tq1,A,15,1.0,2.73,2,285,1,282,X-ray diffraction
9418,P0AC13,7tq1,B,15,1.0,2.73,2,285,1,282,X-ray diffraction
9419,P24228,2ex2,A,1,1.0,1.55,2,458,21,477,X-ray diffraction
9420,P24228,2ex6,A,2,1.0,1.6,2,458,21,477,X-ray diffraction
9421,P24228,2ex8,A,3,1.0,1.6,2,458,21,477,X-ray diffraction
9422,P24228,2ex9,A,4,1.0,1.65,2,458,21,477,X-ray diffraction
9423,P24228,2exa,A,5,1.0,1.7,2,458,21,477,X-ray diffraction
9424,P24228,2exb,A,6,1.0,1.75,2,458,21,477,X-ray diffraction
9425,P0AD57,5ze6,A,1,1.0,2.5,1,323,1,323,X-ray diffraction
9426,P0AD57,5ze6,B,1,1.0,2.5,1,323,1,323,X-ray diffraction
9427,P0AD57,5ze6,C,1,1.0,2.5,1,323,1,323,X-ray diffraction
9428,P0AD57,5ze6,D,1,1.0,2.5,1,323,1,323,X-ray diffraction
9429,P0AD57,5zlf,A,2,1.0,2.845,1,323,1,323,X-ray diffraction
9430,P0AD57,5zlf,B,2,1.0,2.845,1,323,1,323,X-ray diffraction
9431,P0AD57,5zlf,C,2,1.0,2.845,1,323,1,323,X-ray diffraction
9432,P0AD57,5zlf,D,2,1.0,2.845,1,323,1,323,X-ray diffraction
9433,P0A749,3kqj,A,1,1.0,1.7,1,419,1,419,X-ray diffraction
9434,P0A749,3kr6,A,2,1.0,1.7,1,419,1,419,X-ray diffraction
9435,P0A749,1uae,A,3,1.0,1.8,1,419,1,419,X-ray diffraction
9436,P0A749,2z2c,A,4,1.0,2.05,1,419,1,419,X-ray diffraction
9437,P0A749,2z2c,B,4,1.0,2.05,1,419,1,419,X-ray diffraction
9438,P0A749,2z2c,C,4,1.0,2.05,1,419,1,419,X-ray diffraction
9439,P0A749,2z2c,D,4,1.0,2.05,1,419,1,419,X-ray diffraction
9440,P0A749,1a2n,A,5,1.0,2.8,1,419,1,419,X-ray diffraction
9441,P0A749,5vm7,B,6,1.0,5.7,1,419,1,419,Electron Microscopy
9442,P0A749,3iss,A,7,0.998,2.5,1,418,1,418,X-ray diffraction
9443,P0A749,3iss,B,7,0.998,2.5,1,418,1,418,X-ray diffraction
9444,P0A749,3iss,C,7,0.998,2.5,1,418,1,418,X-ray diffraction
9445,P0A749,3iss,D,7,0.998,2.5,1,418,1,418,X-ray diffraction
9446,P0A749,3iss,E,7,0.998,2.5,1,418,1,418,X-ray diffraction
9447,P0A749,3iss,F,7,0.998,2.5,1,418,1,418,X-ray diffraction
9448,P0A749,3iss,G,7,0.998,2.5,1,418,1,418,X-ray diffraction
9449,P0A749,3iss,H,7,0.998,2.5,1,418,1,418,X-ray diffraction
9450,P0A749,3iss,I,7,0.998,2.5,1,418,1,418,X-ray diffraction
9451,P0A749,3iss,J,7,0.998,2.5,1,418,1,418,X-ray diffraction
9452,P0A749,3iss,K,7,0.998,2.5,1,418,1,418,X-ray diffraction
9453,P0A749,3iss,L,7,0.998,2.5,1,418,1,418,X-ray diffraction
9454,P0A749,3swd,A,8,0.998,2.5,1,418,1,418,X-ray diffraction
9455,P0A749,3swd,B,8,0.998,2.5,1,418,1,418,X-ray diffraction
9456,P0A749,3swd,C,8,0.998,2.5,1,418,1,418,X-ray diffraction
9457,P0A749,3swd,D,8,0.998,2.5,1,418,1,418,X-ray diffraction
9458,P0A749,3swd,E,8,0.998,2.5,1,418,1,418,X-ray diffraction
9459,P0A749,3swd,F,8,0.998,2.5,1,418,1,418,X-ray diffraction
9460,P0A749,3swd,G,8,0.998,2.5,1,418,1,418,X-ray diffraction
9461,P0A749,3swd,H,8,0.998,2.5,1,418,1,418,X-ray diffraction
9462,P0A749,3swd,I,8,0.998,2.5,1,418,1,418,X-ray diffraction
9463,P0A749,3swd,J,8,0.998,2.5,1,418,1,418,X-ray diffraction
9464,P0A749,3swd,K,8,0.998,2.5,1,418,1,418,X-ray diffraction
9465,P0A749,3swd,L,8,0.998,2.5,1,418,1,418,X-ray diffraction
9466,P45395,2xhz,A,1,0.558,2.6,1,183,1,183,X-ray diffraction
9467,P45395,2xhz,B,1,0.558,2.6,1,183,1,183,X-ray diffraction
9468,P45395,2xhz,C,1,0.558,2.6,1,183,1,183,X-ray diffraction
9469,P45395,2xhz,D,1,0.558,2.6,1,183,1,183,X-ray diffraction
9470,P0ADV9,6mi7,C,1,1.0,4.2,18,208,1,191,Electron Microscopy
9471,P0ADV9,3my2,A,2,0.885,2.2,7,175,23,191,X-ray diffraction
9472,P0ADV9,4b54,A,3,0.88,2.8,9,176,24,191,X-ray diffraction
9473,P0ADV9,4b54,B,3,0.88,2.8,9,176,24,191,X-ray diffraction
9474,P0ADV1,2r19,A,1,1.0,2.16,1,159,27,185,X-ray diffraction
9475,P0ADV1,2r19,B,1,1.0,2.16,1,159,27,185,X-ray diffraction
9476,P0ADV1,2r1a,A,2,1.0,3.26,1,159,27,185,X-ray diffraction
9477,P0ADV1,2r1a,B,2,1.0,3.26,1,159,27,185,X-ray diffraction
9478,P0ADV1,2r1a,C,2,1.0,3.26,1,159,27,185,X-ray diffraction
