,pdb_id,release_date,resolution,structure_type
20127,6T0Y,2020-01-29T00:00:00Z,1.2,experimental
20128,2RH5,2007-12-18T00:00:00Z,2.48,experimental
20129,1OGY,2003-10-09T00:00:00Z,3.2,experimental
20130,6C7V,2018-08-01T00:00:00Z,1.64,experimental
20131,2X1M,2010-07-28T00:00:00Z,2.8,experimental
20132,7O25,2021-05-26T00:00:00Z,1.34,experimental
20133,2J7G,2006-10-18T00:00:00Z,1.91,experimental
20134,4V58,2014-07-09T00:00:00Z,3.1,experimental
20135,3PA9,2010-12-01T00:00:00Z,1.7,experimental
20136,3TWX,2011-12-07T00:00:00Z,1.8,experimental
20137,2ZYO,2009-03-31T00:00:00Z,1.55,experimental
20138,3H7V,2009-05-12T00:00:00Z,1.7,experimental
20139,5QJD,2018-12-19T00:00:00Z,1.61,experimental
20140,2ZSA,2009-07-21T00:00:00Z,2.5,experimental
20141,1VHY,2003-12-30T00:00:00Z,1.9,experimental
20142,7CBU,2021-06-09T00:00:00Z,2.25,experimental
20143,4P77,2015-03-25T00:00:00Z,2.04,experimental
20144,7W4F,2023-01-25T00:00:00Z,2.7,experimental
20145,6H8W,2020-08-26T00:00:00Z,1.98,experimental
20146,3RLU,2012-04-25T00:00:00Z,1.49,experimental
20147,1LY7,2002-06-26T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20148,8EKY,2023-05-03T00:00:00Z,3.47,experimental
20149,5QJK,2018-12-19T00:00:00Z,1.65,experimental
20150,4GRS,2013-02-06T00:00:00Z,3.0,experimental
20151,1KYX,2002-07-24T00:00:00Z,2.6,experimental
20152,5XB3,2017-06-28T00:00:00Z,1.77,experimental
20153,2G6V,2007-02-06T00:00:00Z,2.6,experimental
20154,3R88,2012-09-26T00:00:00Z,1.73,experimental
20155,1SQP,2005-11-01T00:00:00Z,2.7,experimental
20156,4ZXH,2015-12-30T00:00:00Z,2.7,experimental
20157,1YHZ,2006-01-17T00:00:00Z,2.7,experimental
20158,2XDM,2010-07-21T00:00:00Z,2.4,experimental
20159,1O7N,2003-02-20T00:00:00Z,1.4,experimental
20160,2MT4,2015-02-18T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20161,3ZK9,2013-11-06T00:00:00Z,1.45,experimental
20162,4E3Q,2012-10-10T00:00:00Z,1.9,experimental
20163,4N0V,2013-10-16T00:00:00Z,1.7,experimental
20164,5XZ6,2019-02-27T00:00:00Z,2.7,experimental
20165,3GLS,2009-06-16T00:00:00Z,2.7,experimental
20166,6G4W,2018-06-06T00:00:00Z,4.5,experimental
20167,5E68,2016-10-12T00:00:00Z,1.58,experimental
20168,3T52,2012-08-01T00:00:00Z,2.0,experimental
20169,1XAD,1996-04-03T00:00:00Z,2.1,experimental
20170,7K5T,2021-03-03T00:00:00Z,2.3,experimental
20171,4PSG,2015-02-18T00:00:00Z,2.8,experimental
20172,2I9W,2006-09-19T00:00:00Z,1.75,experimental
20173,6ITO,2019-08-14T00:00:00Z,2.55,experimental
20174,4U18,2014-12-24T00:00:00Z,2.64,experimental
20175,5GNA,2017-08-02T00:00:00Z,2.3,experimental
20176,6L2Q,2020-01-15T00:00:00Z,2.3,experimental
20177,1NBM,1998-08-26T00:00:00Z,3.0,experimental
20178,1JE1,2001-10-26T00:00:00Z,1.8,experimental
20179,5M4A,2017-11-01T00:00:00Z,2.9,experimental
20180,5XGZ,2018-05-02T00:00:00Z,1.75,experimental
20181,4EHT,2012-08-08T00:00:00Z,1.95,experimental
20182,4PIC,2014-05-28T00:00:00Z,1.4,experimental
20183,1W93,2005-01-04T00:00:00Z,2.5,experimental
20184,6QEE,2019-02-27T00:00:00Z,3.9,experimental
20185,2HZG,2006-08-29T00:00:00Z,2.02,experimental
20186,6HFJ,2018-10-24T00:00:00Z,1.2,experimental
20187,2VQI,2008-05-27T00:00:00Z,3.2,experimental
20188,4I97,2013-12-04T00:00:00Z,2.15,experimental
20189,3M3M,2010-03-16T00:00:00Z,1.75,experimental
20190,7NIV,2021-08-25T00:00:00Z,3.6,experimental
20191,4Z87,2015-11-25T00:00:00Z,2.25,experimental
20192,5QHE,2019-03-27T00:00:00Z,1.74,experimental
20193,5CLG,2016-07-27T00:00:00Z,1.85,experimental
20194,3R0K,2011-03-30T00:00:00Z,2.0,experimental
20195,7Z3N,2023-04-12T00:00:00Z,3.2,experimental
20196,1J4R,2001-12-19T00:00:00Z,1.8,experimental
20197,2XJX,2010-08-11T00:00:00Z,1.66,experimental
20198,6U01,2019-12-04T00:00:00Z,1.87,experimental
20199,2E6D,2008-01-15T00:00:00Z,1.94,experimental
20200,5KV2,2016-08-10T00:00:00Z,1.7,experimental
20201,7K5U,2021-03-03T00:00:00Z,2.0,experimental
20202,5TEI,2017-09-27T00:00:00Z,2.1,experimental
20203,1YCG,2005-04-19T00:00:00Z,2.8,experimental
20204,2J5G,2007-01-16T00:00:00Z,1.46,experimental
20205,6JN9,2020-02-12T00:00:00Z,3.8,experimental
20206,2CBG,2007-03-06T00:00:00Z,2.5,experimental
20207,6Y2V,2020-07-22T00:00:00Z,2.0,experimental
20208,1DOC,1994-11-30T00:00:00Z,2.0,experimental
20209,3U40,2011-10-19T00:00:00Z,2.05,experimental
20210,6UPC,2020-08-26T00:00:00Z,2.505,experimental
20211,6A0O,2019-06-19T00:00:00Z,1.55,experimental
20212,1EKK,2000-08-09T00:00:00Z,2.0,experimental
20213,4MAB,2013-11-20T00:00:00Z,1.9,experimental
20214,6WF3,2020-07-01T00:00:00Z,2.291,experimental
20215,5DQS,2016-09-21T00:00:00Z,2.1,experimental
20216,4PKO,2014-08-20T00:00:00Z,3.84,experimental
20217,6KOC,2020-01-15T00:00:00Z,3.8,experimental
20218,6A4L,2019-06-26T00:00:00Z,2.8,experimental
20219,4REU,2014-10-22T00:00:00Z,2.5,experimental
20220,7D53,2021-10-06T00:00:00Z,1.6,experimental
20221,2ATI,2006-08-25T00:00:00Z,1.9,experimental
20222,3TE9,2011-08-24T00:00:00Z,1.8,experimental
20223,3M2D,2010-05-12T00:00:00Z,1.4,experimental
20224,1ON3,2003-05-20T00:00:00Z,1.9,experimental
20225,1AWQ,1998-03-18T00:00:00Z,1.58,experimental
20226,2O56,2006-12-12T00:00:00Z,2.0,experimental
20227,3NHM,2010-07-21T00:00:00Z,2.19,experimental
20228,6KKH,2019-09-04T00:00:00Z,2.64,experimental
20229,2Y55,2011-07-27T00:00:00Z,2.6,experimental
20230,1LOR,2002-08-07T00:00:00Z,1.6,experimental
20231,3CVV,2009-06-16T00:00:00Z,2.1,experimental
20232,3SLH,2011-07-20T00:00:00Z,1.7,experimental
20233,3CQ3,2009-04-07T00:00:00Z,2.1,experimental
20234,7XWT,2023-01-18T00:00:00Z,1.76,experimental
20235,3AGQ,2010-09-01T00:00:00Z,3.22,experimental
20236,4IRR,2014-01-29T00:00:00Z,2.48,experimental
20237,3E24,2009-06-02T00:00:00Z,2.301,experimental
20238,5WSB,2017-11-15T00:00:00Z,2.25,experimental
20239,8E24,2022-09-28T00:00:00Z,2.34,experimental
20240,3NWY,2010-08-25T00:00:00Z,2.54,experimental
20241,3ODJ,2011-02-23T00:00:00Z,2.84,experimental
20242,4EEB,2012-11-14T00:00:00Z,3.8,experimental
20243,4GQG,2013-08-28T00:00:00Z,1.92,experimental
20244,3W7J,2014-03-05T00:00:00Z,1.58,experimental
20245,4YGQ,2015-04-22T00:00:00Z,2.0,experimental
20246,3PDH,2011-01-19T00:00:00Z,1.8,experimental
20247,5KV5,2016-08-10T00:00:00Z,1.7,experimental
20248,5YCF,2018-09-12T00:00:00Z,1.938,experimental
20249,5F05,2016-12-07T00:00:00Z,1.7,experimental
20250,2E2U,2007-11-20T00:00:00Z,1.68,experimental
20251,3RPD,2011-08-31T00:00:00Z,1.5,experimental
20252,2X2O,2010-03-09T00:00:00Z,1.13,experimental
20253,1FLA,1997-03-12T00:00:00Z,1.9,experimental
20254,7MMP,2022-05-04T00:00:00Z,2.15,experimental
20255,2FQ2,2006-08-08T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20256,1LNQ,2002-06-19T00:00:00Z,3.3,experimental
20257,7TZ9,2022-08-31T00:00:00Z,2.01,experimental
20258,4P66,2014-07-16T00:00:00Z,1.84,experimental
20259,8B25,2022-10-19T00:00:00Z,2.24,experimental
20260,7QH8,2022-10-19T00:00:00Z,1.92,experimental
20261,5XSA,2018-04-25T00:00:00Z,0.975,experimental
20262,4KYH,2013-08-07T00:00:00Z,2.5,experimental
20263,3MM4,2011-04-13T00:00:00Z,2.0,experimental
20264,1J9G,2001-09-05T00:00:00Z,2.4,experimental
20265,4XTD,2015-07-22T00:00:00Z,2.05,experimental
20266,3SVW,2012-05-02T00:00:00Z,1.86,experimental
20267,1LRW,2003-08-12T00:00:00Z,2.5,experimental
20268,5F73,2016-12-14T00:00:00Z,2.06,experimental
20269,2ZO5,2009-05-05T00:00:00Z,1.7,experimental
20270,2V41,2008-04-08T00:00:00Z,2.4,experimental
20271,2JIE,2007-07-03T00:00:00Z,2.3,experimental
20272,5JRH,2016-12-21T00:00:00Z,1.644,experimental
20273,6D9Y,2018-06-06T00:00:00Z,1.3,experimental
20274,1Q18,2004-07-27T00:00:00Z,2.36,experimental
20275,6I3O,2019-03-06T00:00:00Z,3.25,experimental
20276,3UKV,2012-01-04T00:00:00Z,2.7,experimental
20277,1PU0,2003-09-09T00:00:00Z,1.7,experimental
20278,1E8M,2001-01-16T00:00:00Z,1.5,experimental
20279,2Z6W,2008-04-29T00:00:00Z,0.96,experimental
20280,2HPV,2006-09-12T00:00:00Z,2.0,experimental
20281,3RJP,2012-04-25T00:00:00Z,1.5,experimental
20282,3OS6,2010-10-20T00:00:00Z,2.4,experimental
20283,6II2,2019-08-07T00:00:00Z,3.5,experimental
20284,6Z4W,2020-09-02T00:00:00Z,1.36,experimental
20285,4XD1,2015-01-21T00:00:00Z,1.5,experimental
20286,3SJZ,2012-07-04T00:00:00Z,2.8,experimental
20287,4B31,2013-04-10T00:00:00Z,2.25,experimental
20288,6SDX,2019-08-21T00:00:00Z,2.645,experimental
20289,2QSX,2007-09-04T00:00:00Z,1.64,experimental
20290,1HF3,2001-05-31T00:00:00Z,1.95,experimental
20291,5MH6,2018-06-06T00:00:00Z,1.35,experimental
20292,1D3V,1999-11-17T00:00:00Z,1.7,experimental
20293,7OSA,2021-12-08T00:00:00Z,3.0,experimental
20294,3M5V,2010-04-28T00:00:00Z,1.8,experimental
20295,2E0N,2007-01-16T00:00:00Z,2.0,experimental
20296,7DIT,2021-11-24T00:00:00Z,1.8,experimental
20297,3M29,2010-05-12T00:00:00Z,1.4,experimental
20298,6RD3,2019-09-11T00:00:00Z,1.98,experimental
20299,6DQT,2018-11-28T00:00:00Z,1.95,experimental
20300,3GV8,2009-06-02T00:00:00Z,2.0,experimental
20301,5DO7,2016-05-11T00:00:00Z,3.93,experimental
20302,1UAL,2003-06-17T00:00:00Z,1.8,experimental
20303,4FAV,2013-03-06T00:00:00Z,2.08,experimental
20304,1H5Y,2001-06-01T00:00:00Z,2.0,experimental
20305,4IBO,2012-12-26T00:00:00Z,2.1,experimental
20306,7C1Z,2020-11-18T00:00:00Z,2.09617035687,experimental
20307,6MV8,2019-10-30T00:00:00Z,1.95,experimental
20308,4YHS,2015-03-18T00:00:00Z,1.8,experimental
20309,7NMB,2021-10-20T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20310,4LK5,2013-07-24T00:00:00Z,2.5,experimental
20311,2NXH,2007-04-24T00:00:00Z,2.11,experimental
20312,8B9Z,2023-01-18T00:00:00Z,3.28,experimental
20313,4G87,2013-03-13T00:00:00Z,2.03,experimental
20314,6Z63,2020-09-02T00:00:00Z,1.57,experimental
20315,4L0Q,2013-06-26T00:00:00Z,1.95,experimental
20316,6FC4,2018-04-18T00:00:00Z,3.05,experimental
20317,6H1B,2018-09-05T00:00:00Z,2.8,experimental
20318,1SX0,2004-07-06T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20319,3ECC,2008-11-25T00:00:00Z,2.7,experimental
20320,1RW0,2004-08-17T00:00:00Z,2.0,experimental
20321,7A99,2020-11-04T00:00:00Z,1.79,experimental
20322,7U25,2022-06-01T00:00:00Z,3.19,experimental
20323,6KLF,2020-08-05T00:00:00Z,2.5,experimental
20324,3TD5,2011-10-26T00:00:00Z,2.0,experimental
20325,5WNN,2017-08-30T00:00:00Z,1.85,experimental
20326,1X7H,2004-12-14T00:00:00Z,2.3,experimental
20327,7U2A,2022-09-14T00:00:00Z,4.1,experimental
20328,2NXN,2006-12-26T00:00:00Z,2.4,experimental
20329,7MGQ,2022-04-20T00:00:00Z,2.67,experimental
20330,2BET,2004-12-03T00:00:00Z,2.2,experimental
20331,4TOD,2015-02-11T00:00:00Z,2.05,experimental
20332,2VBW,2007-11-06T00:00:00Z,2.2,experimental
20333,3SCR,2012-06-13T00:00:00Z,1.8,experimental
20334,2YE2,2011-06-15T00:00:00Z,1.9,experimental
20335,8EMA,2022-11-16T00:00:00Z,8.2,experimental
20336,2A18,2005-08-09T00:00:00Z,2.28,experimental
20337,1VPL,2004-11-23T00:00:00Z,2.1,experimental
20338,1FZW,2000-12-27T00:00:00Z,1.9,experimental
20339,3MZN,2010-05-26T00:00:00Z,1.85,experimental
20340,6CJU,2018-08-01T00:00:00Z,3.35,experimental
20341,3P62,2010-11-24T00:00:00Z,1.4,experimental
20342,3PRJ,2011-06-15T00:00:00Z,3.1,experimental
20343,7QGT,2022-10-19T00:00:00Z,2.691,experimental
20344,6EHS,2018-04-18T00:00:00Z,1.5,experimental
20345,2W8L,2009-01-27T00:00:00Z,3.0,experimental
20346,2L0O,2011-03-09T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20347,3B8P,2008-01-22T00:00:00Z,3.1,experimental
20348,1YI8,2005-02-22T00:00:00Z,2.1,experimental
20349,1DV7,2000-04-05T00:00:00Z,1.8,experimental
20350,6U7J,2019-10-30T00:00:00Z,2.2,experimental
20351,5KPJ,2016-11-30T00:00:00Z,3.5,experimental
20352,4FLC,2012-08-01T00:00:00Z,2.6,experimental
20353,5YDA,2018-05-23T00:00:00Z,2.353,experimental
20354,7CEU,2021-06-30T00:00:00Z,2.9,experimental
20355,3DWS,2008-09-09T00:00:00Z,2.5,experimental
20356,1VCK,2005-03-01T00:00:00Z,1.9,experimental
20357,6QO3,2020-03-04T00:00:00Z,1.65,experimental
20358,7CTM,2021-09-01T00:00:00Z,1.85,experimental
20359,2BI1,2005-05-19T00:00:00Z,1.69,experimental
20360,6ICL,2019-09-04T00:00:00Z,2.1,experimental
20361,3G6V,2009-05-12T00:00:00Z,2.2,experimental
20362,7DU3,2022-03-09T00:00:00Z,2.54,experimental
20363,6PNU,2019-10-02T00:00:00Z,2.0,experimental
20364,4PZL,2014-04-16T00:00:00Z,2.1,experimental
20365,2RKB,2008-04-01T00:00:00Z,2.8,experimental
20366,4RI6,2015-01-21T00:00:00Z,1.523,experimental
20367,5Z6Q,2018-12-05T00:00:00Z,3.0,experimental
20368,5T73,2016-12-28T00:00:00Z,2.599,experimental
20369,2W7H,2010-08-18T00:00:00Z,1.67,experimental
20370,5D7R,2015-11-18T00:00:00Z,1.55,experimental
20371,5AAO,2016-02-03T00:00:00Z,2.6,experimental
20372,4HJH,2012-11-21T00:00:00Z,2.1,experimental
20373,1M0P,2002-10-23T00:00:00Z,2.6,experimental
20374,4M41,2014-02-12T00:00:00Z,2.15,experimental
20375,7CMH,2020-12-23T00:00:00Z,3.4,experimental
20376,1V3L,2004-08-03T00:00:00Z,2.1,experimental
20377,7CER,2021-06-30T00:00:00Z,2.3,experimental
20378,5TF8,2018-05-09T00:00:00Z,1.861,experimental
20379,5QIF,2018-07-18T00:00:00Z,1.2,experimental
20380,2ZB8,2008-09-30T00:00:00Z,2.0,experimental
20381,5RSR,2020-12-16T00:00:00Z,1.0,experimental
20382,3NNN,2010-08-11T00:00:00Z,2.2,experimental
20383,4LA1,2014-07-30T00:00:00Z,2.348,experimental
20384,7CUO,2021-05-05T00:00:00Z,2.0,experimental
20385,3GLB,2009-05-19T00:00:00Z,2.8,experimental
20386,5C82,2016-06-29T00:00:00Z,2.2,experimental
20387,1TZV,2004-08-31T00:00:00Z,1.35,experimental
20388,2JG6,2007-02-20T00:00:00Z,1.7,experimental
20389,6IHH,2019-10-02T00:00:00Z,1.8,experimental
20390,1MCZ,2003-02-25T00:00:00Z,2.8,experimental
20391,7F2U,2021-11-03T00:00:00Z,1.984,experimental
20392,2K0L,2008-12-23T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20393,6NFP,2019-01-02T00:00:00Z,1.7,experimental
20394,3TCZ,2012-06-20T00:00:00Z,2.1,experimental
20395,3AHV,2010-06-02T00:00:00Z,1.89,experimental
20396,4IIW,2013-01-16T00:00:00Z,2.6,experimental
20397,2UWD,2007-04-24T00:00:00Z,1.9,experimental
20398,7WIK,2022-12-21T00:00:00Z,1.87,experimental
20399,1W37,2004-09-02T00:00:00Z,2.0,experimental
20400,2DU5,2007-03-13T00:00:00Z,3.2,experimental
20401,1JMW,2001-08-15T00:00:00Z,1.9,experimental
20402,3RK8,2011-04-27T00:00:00Z,1.8,experimental
20403,6URU,2019-11-20T00:00:00Z,2.6,experimental
20404,5L71,2016-10-19T00:00:00Z,1.8,experimental
20405,3MHG,2010-04-28T00:00:00Z,1.92,experimental
20406,6VBS,2020-12-30T00:00:00Z,1.7,experimental
20407,4MUK,2014-08-27T00:00:00Z,1.9,experimental
20408,4XZ9,2015-09-30T00:00:00Z,1.8,experimental
20409,5FAY,2016-09-28T00:00:00Z,1.901,experimental
20410,5VU8,2017-12-06T00:00:00Z,3.2,experimental
20411,7DQQ,2021-12-15T00:00:00Z,2.6,experimental
20412,1KRX,2003-08-19T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20413,2OS7,2007-04-17T00:00:00Z,2.9,experimental
20414,3W8E,2014-03-12T00:00:00Z,1.24,experimental
20415,1N3I,2003-09-30T00:00:00Z,1.9,experimental
20416,2BYH,2005-10-12T00:00:00Z,1.9,experimental
20417,3RMJ,2012-03-14T00:00:00Z,1.95,experimental
20418,7CPN,2020-10-14T00:00:00Z,2.28,experimental
20419,6QHT,2019-09-25T00:00:00Z,1.73,experimental
20420,5WQK,2017-09-06T00:00:00Z,1.7,experimental
20421,1DKU,2000-04-05T00:00:00Z,2.2,experimental
20422,2GEK,2007-04-03T00:00:00Z,2.4,experimental
20423,4FBT,2013-06-12T00:00:00Z,2.0,experimental
20424,1XF0,2004-10-26T00:00:00Z,2.0,experimental
20425,5YFZ,2018-06-06T00:00:00Z,2.16,experimental
20426,6WYB,2020-08-19T00:00:00Z,2.5,experimental
20427,3C8H,2008-02-26T00:00:00Z,2.48,experimental
20428,1KT1,2003-02-04T00:00:00Z,2.8,experimental
20429,5OKH,2017-10-18T00:00:00Z,1.98,experimental
20430,2EIK,2007-05-29T00:00:00Z,2.1,experimental
20431,6PS8,2019-11-13T00:00:00Z,3.3,experimental
20432,5JUS,2016-10-05T00:00:00Z,4.2,experimental
20433,6XT2,2020-08-05T00:00:00Z,1.55,experimental
20434,6PFC,2019-10-16T00:00:00Z,2.689,experimental
20435,7AWF,2021-04-21T00:00:00Z,1.4,experimental
20436,5Z7H,2018-02-28T00:00:00Z,2.5,experimental
20437,6IS2,2019-10-30T00:00:00Z,1.591,experimental
20438,4KRZ,2014-11-19T00:00:00Z,2.5,experimental
20439,5FO0,2016-11-30T00:00:00Z,2.51,experimental
20440,6LP8,2020-09-30T00:00:00Z,1.79,experimental
20441,5EKD,2016-11-16T00:00:00Z,1.82,experimental
20442,2OEP,2007-06-19T00:00:00Z,3.1,experimental
20443,7OSZ,2021-07-28T00:00:00Z,2.46,experimental
20444,6LBP,2020-04-29T00:00:00Z,3.065,experimental
20445,5TV2,2016-11-23T00:00:00Z,1.6,experimental
20446,5XGQ,2018-07-11T00:00:00Z,1.899,experimental
20447,3QMS,2012-02-08T00:00:00Z,1.32,experimental
20448,6YE5,2021-03-31T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20449,6ND0,2020-06-17T00:00:00Z,3.5,experimental
20450,1PJR,1997-12-03T00:00:00Z,2.5,experimental
20451,1IF2,2001-08-17T00:00:00Z,2.0,experimental
20452,4PCZ,2015-04-01T00:00:00Z,1.7,experimental
20453,5PZY,2019-01-09T00:00:00Z,2.21,experimental
20454,4F8R,2013-08-07T00:00:00Z,1.64,experimental
20455,3DC6,2009-06-09T00:00:00Z,1.8,experimental
20456,5T4J,2017-03-29T00:00:00Z,2.231,experimental
20457,5UY4,2017-07-12T00:00:00Z,1.915,experimental
20458,2CY0,2005-07-12T00:00:00Z,1.9,experimental
20459,1F4J,2000-06-21T00:00:00Z,2.4,experimental
20460,5RUJ,2020-12-16T00:00:00Z,1.01,experimental
20461,6QUN,2019-12-04T00:00:00Z,3.0,experimental
20462,3RUY,2011-05-18T00:00:00Z,2.65,experimental
20463,7TI1,2023-01-25T00:00:00Z,2.0,experimental
20464,2VVP,2008-07-01T00:00:00Z,1.65,experimental
20465,1R1O,2003-10-28T00:00:00Z,2.8,experimental
20466,3GMS,2009-04-28T00:00:00Z,1.76,experimental
20467,1GOX,1989-10-15T00:00:00Z,2.0,experimental
20468,6JCV,2019-04-17T00:00:00Z,2.92,experimental
20469,4B9M,2013-04-17T00:00:00Z,2.05,experimental
20470,7Q00,2022-08-24T00:00:00Z,1.74,experimental
20471,8EU4,2023-01-18T00:00:00Z,2.1,experimental
20472,4OAQ,2015-02-11T00:00:00Z,1.858,experimental
20473,5E6K,2015-11-18T00:00:00Z,2.16,experimental
20474,3M9Y,2011-04-06T00:00:00Z,1.9,experimental
20475,6UXH,2020-02-12T00:00:00Z,1.858,experimental
20476,2G84,2006-04-04T00:00:00Z,1.4,experimental
20477,7OJY,2021-10-06T00:00:00Z,2.0,experimental
20478,2NUY,2007-04-10T00:00:00Z,2.5,experimental
20479,3FCL,2009-04-28T00:00:00Z,1.7,experimental
20480,3I5C,2009-08-18T00:00:00Z,1.94,experimental
20481,4K2B,2013-10-16T00:00:00Z,2.31,experimental
20482,5BSW,2016-05-11T00:00:00Z,2.1,experimental
20483,6UXB,2020-03-18T00:00:00Z,4.9,experimental
20484,4CDG,2013-11-13T00:00:00Z,2.794,experimental
20485,1WSB,2004-11-23T00:00:00Z,1.8,experimental
20486,7VBW,2021-12-15T00:00:00Z,2.5,experimental
20487,4PWU,2014-06-18T00:00:00Z,2.45,experimental
20488,3MFQ,2011-04-13T00:00:00Z,2.598,experimental
20489,3C4J,2009-02-03T00:00:00Z,2.33,experimental
20490,5WAD,2017-12-06T00:00:00Z,2.09,experimental
20491,3KBQ,2009-12-15T00:00:00Z,2.0,experimental
20492,2Z01,2007-11-06T00:00:00Z,2.2,experimental
20493,2H8G,2006-10-10T00:00:00Z,1.5,experimental
20494,1W3T,2004-09-02T00:00:00Z,2.1,experimental
20495,5JUT,2016-10-05T00:00:00Z,4.0,experimental
20496,3KZF,2010-04-07T00:00:00Z,3.0,experimental
20497,1CNE,1995-04-20T00:00:00Z,3.0,experimental
20498,6NLF,2019-05-08T00:00:00Z,1.45,experimental
20499,4ZU9,2015-09-23T00:00:00Z,3.191,experimental
20500,3OYY,2011-03-09T00:00:00Z,1.75,experimental
20501,6J39,2019-06-12T00:00:00Z,2.45,experimental
20502,5DNW,2016-08-17T00:00:00Z,2.02,experimental
20503,5WUF,2017-08-09T00:00:00Z,2.401,experimental
20504,2J2Z,2006-11-08T00:00:00Z,2.3,experimental
20505,3OEI,2011-03-16T00:00:00Z,2.145,experimental
20506,2QR2,1999-08-18T00:00:00Z,2.45,experimental
20507,2DXL,2007-05-22T00:00:00Z,3.0,experimental
20508,3LDQ,2011-01-26T00:00:00Z,1.9,experimental
20509,2Y5C,2012-02-01T00:00:00Z,1.7,experimental
20510,4HW9,2013-02-13T00:00:00Z,4.14,experimental
20511,6UJW,2020-05-27T00:00:00Z,4.15,experimental
20512,1A71,1998-06-17T00:00:00Z,2.0,experimental
20513,6YXR,2020-07-01T00:00:00Z,3.4,experimental
20514,2Z1B,2008-05-13T00:00:00Z,3.3,experimental
20515,6J30,2019-03-20T00:00:00Z,4.5,experimental
20516,4MLJ,2015-01-14T00:00:00Z,2.3,experimental
20517,4QP5,2014-07-16T00:00:00Z,1.26,experimental
20518,6A7W,2018-11-07T00:00:00Z,2.988,experimental
20519,2RK4,2008-01-15T00:00:00Z,1.15,experimental
20520,5YCS,2018-02-21T00:00:00Z,1.95,experimental
20521,6GG6,2018-05-23T00:00:00Z,2.96,experimental
20522,2EQS,2007-10-02T00:00:00Z,"['n', 'u', 'l', 'l']",experimental
20523,5KYV,2016-12-21T00:00:00Z,2.5,experimental
20524,6SCY,2020-08-26T00:00:00Z,2.81,experimental
20525,1IG9,2001-06-11T00:00:00Z,2.6,experimental
20526,1T6D,2004-08-03T00:00:00Z,2.15,experimental
20527,3OTZ,2011-10-26T00:00:00Z,1.6,experimental
20528,5NID,2017-08-23T00:00:00Z,1.568,experimental
20529,5UD0,2018-04-11T00:00:00Z,1.647,experimental
20530,1WSV,2005-08-16T00:00:00Z,2.6,experimental
20531,4L08,2014-07-16T00:00:00Z,2.66,experimental
20532,6RZN,2019-09-25T00:00:00Z,1.907,experimental
20533,6VGS,2020-08-05T00:00:00Z,1.8,experimental
20534,1ZX1,2005-06-14T00:00:00Z,2.16,experimental
20535,4EP4,2012-11-14T00:00:00Z,1.28,experimental
20536,3KZW,2010-01-12T00:00:00Z,2.7,experimental
20537,7O6P,2021-12-01T00:00:00Z,2.04,experimental
20538,4KTT,2014-07-16T00:00:00Z,2.59,experimental
20539,5LHT,2017-07-05T00:00:00Z,2.0601,experimental
20540,3PTW,2010-12-15T00:00:00Z,2.1,experimental
20541,7WDP,2022-11-02T00:00:00Z,2.39,experimental
20542,8B1N,2022-09-28T00:00:00Z,2.0,experimental
20543,1EL5,2000-12-06T00:00:00Z,1.8,experimental
20544,7DJ0,2021-11-24T00:00:00Z,1.67,experimental
20545,1GN2,2001-10-05T00:00:00Z,3.4,experimental
20546,4IHW,2013-05-01T00:00:00Z,2.7,experimental
20547,8HK1,2023-03-08T00:00:00Z,2.7,experimental
20548,2GLQ,2006-04-25T00:00:00Z,1.6,experimental
20549,7QHS,2022-06-15T00:00:00Z,3.3,experimental
20550,3B1N,2011-11-02T00:00:00Z,1.55,experimental
20551,5J84,2017-06-21T00:00:00Z,2.4,experimental
20552,6BPP,2018-05-02T00:00:00Z,2.92,experimental
20553,2ZTL,2009-08-25T00:00:00Z,1.8,experimental
20554,4C8K,2013-12-11T00:00:00Z,2.17,experimental
20555,5G1S,2016-10-19T00:00:00Z,1.7,experimental
20556,2BU2,2006-02-02T00:00:00Z,2.4,experimental
20557,2NXI,2007-07-24T00:00:00Z,2.3,experimental
20558,1PV1,2004-11-30T00:00:00Z,2.3,experimental
20559,2WLG,2009-06-30T00:00:00Z,1.9,experimental
20560,6JOH,2020-01-29T00:00:00Z,2.4,experimental
20561,3GMC,2009-04-14T00:00:00Z,2.1,experimental
20562,1FC6,2001-01-18T00:00:00Z,1.8,experimental
20563,7YWZ,2023-02-22T00:00:00Z,1.75,experimental
20564,4CSC,1991-04-15T00:00:00Z,1.9,experimental
20565,5Y65,2018-12-05T00:00:00Z,2.554,experimental
20566,1WAS,1994-12-20T00:00:00Z,2.7,experimental
20567,7QXU,2023-02-08T00:00:00Z,4.3,experimental
20568,4N5V,2014-04-23T00:00:00Z,1.9,experimental
20569,2BY4,2006-04-07T00:00:00Z,3.3,experimental
20570,6PRD,2020-06-17T00:00:00Z,2.01,experimental
20571,6YBP,2020-10-28T00:00:00Z,3.48,experimental
20572,4N12,2014-03-05T00:00:00Z,1.478,experimental
